ticket_id,customer_id,created_at,category,priority,status,resolution_hours
8015523,100560,2025-03-06 08:59:00,payment,normal,closed,24.9
8015524,107822,2025-03-24 11:16:00,delivery,normal,closed,11.3
8015525,104713,2025-03-20 05:44:00,payment,low,open,
8015526,103818,2025-04-04 06:28:00,delivery,low,resolved,5.7
8015527,105028,2025-05-09 09:18:00,account,high,resolved,5.3
8015528,102185,2025-04-25 21:34:00,product,normal,closed,15.9
8015529,108883,2025-02-02 10:23:00,delivery,normal,closed,11.9
8015530,106376,2026-06-11 10:20:00,account,low,resolved,7.1
8015531,100627,2025-09-25 05:40:00,payment,normal,resolved,58.3
8015532,104912,2026-03-01 11:03:00,payment,high,closed,5.3
8015533,109684,2026-03-24 00:15:00,delivery,normal,in_progress,
8015534,108292,2026-05-21 16:53:00,payment,normal,resolved,6.3
8015535,102484,2026-02-10 09:55:00,payment,normal,resolved,2.9
8015536,107235,2025-06-24 13:36:00,return,normal,closed,5.5
8015537,104430,2025-06-03 12:01:00,return,low,closed,16.1
8015538,105919,2026-04-13 18:16:00,delivery,normal,closed,4.7
8015539,101949,2025-05-09 22:48:00,payment,low,resolved,14.3
8015540,108322,2025-04-22 15:06:00,delivery,high,closed,7.4
8015541,105850,2025-11-19 09:05:00,return,high,resolved,10.1
8015542,105281,2025-12-21 14:14:00,return,normal,resolved,7.5
8015543,109863,2025-12-30 00:04:00,account,low,in_progress,
8015544,101031,2026-06-13 23:55:00,account,low,resolved,11.4
8015545,101575,2025-08-16 10:06:00,product,normal,resolved,60.8
8015546,101298,2025-11-22 20:57:00,payment,urgent,resolved,4.1
8015547,101217,2026-04-20 21:39:00,product,high,resolved,4.6
8015548,108583,2026-03-06 16:28:00,account,normal,resolved,7.5
8015549,107165,2025-07-05 03:30:00,account,low,closed,4.1
8015550,102396,2025-08-18 22:05:00,account,low,resolved,12.3
8015551,100915,2025-12-15 15:08:00,payment,normal,closed,6.4
8015552,100917,2026-01-24 07:06:00,return,normal,resolved,24.6
8015553,102230,2025-03-10 01:39:00,payment,normal,resolved,5.3
8015554,102143,2025-06-22 23:44:00,delivery,high,resolved,2.9
8015555,100401,2025-07-12 08:22:00,return,high,resolved,9.6
8015556,108554,2025-06-09 07:07:00,payment,high,closed,20.3
8015557,104761,2026-04-22 01:06:00,delivery,high,resolved,5.4
8015558,109388,2026-02-27 20:46:00,product,normal,resolved,4.8
8015559,105202,2025-04-14 01:18:00,payment,normal,resolved,11.8
8015560,103817,2025-10-06 06:56:00,return,normal,resolved,2.2
8015561,100771,2025-01-21 11:14:00,payment,high,resolved,27.1
8015562,101715,2025-07-15 19:38:00,delivery,normal,resolved,6.2
8015563,100076,2025-06-23 23:47:00,delivery,low,open,
8015564,108602,2025-04-25 02:03:00,return,low,resolved,5.7
8015565,103853,2025-04-12 00:31:00,return,normal,resolved,14.4
8015566,108173,2025-01-22 02:59:00,delivery,normal,resolved,2.1
8015567,106825,2025-10-11 00:27:00,account,low,resolved,6.4
8015568,109870,2025-04-22 02:34:00,return,normal,resolved,3.1
8015569,106188,2025-10-25 03:27:00,product,low,resolved,8.0
8015570,109858,2026-03-29 14:38:00,delivery,low,closed,12.5
8015571,106016,2025-05-07 21:04:00,account,low,closed,18.6
8015572,101173,2025-10-29 21:54:00,payment,low,resolved,21.0
8015573,107454,2025-08-04 10:24:00,account,normal,in_progress,
8015574,104703,2025-02-16 14:49:00,account,normal,resolved,26.0
8015575,107965,2025-01-03 19:34:00,account,normal,resolved,10.4
8015576,102476,2025-10-17 10:11:00,return,normal,closed,9.8
8015577,100372,2026-01-06 11:31:00,product,urgent,resolved,3.1
8015578,101154,2025-08-21 05:09:00,account,normal,in_progress,
8015579,109871,2026-04-11 21:15:00,product,high,resolved,9.5
8015580,107103,2026-04-06 17:04:00,account,high,in_progress,
8015581,106426,2026-05-29 18:43:00,return,low,closed,13.3
8015582,102331,2025-08-06 15:45:00,payment,normal,closed,14.3
8015583,103361,2025-11-18 02:20:00,payment,normal,closed,10.7
8015584,106548,2025-12-04 15:13:00,account,low,open,
8015585,109687,2026-04-10 09:00:00,product,high,resolved,5.5
8015586,101466,2025-11-21 07:42:00,product,normal,resolved,3.3
8015587,102104,2025-06-28 22:00:00,payment,normal,in_progress,
8015588,104999,2025-08-06 00:17:00,payment,urgent,closed,6.8
8015589,106957,2025-01-03 12:01:00,product,high,resolved,30.9
8015590,105712,2025-09-04 23:46:00,return,high,resolved,9.6
8015591,104015,2026-01-13 19:29:00,payment,normal,closed,5.2
8015592,106362,2025-12-12 05:08:00,account,low,open,
8015593,109021,2026-06-12 23:03:00,return,normal,closed,8.2
8015594,109086,2026-04-06 14:43:00,payment,normal,closed,6.1
8015595,104143,2026-04-16 02:48:00,delivery,normal,closed,6.0
8015596,108208,2025-05-24 01:02:00,return,low,in_progress,
8015597,104169,2026-01-28 03:58:00,delivery,normal,closed,5.0
8015598,103338,2026-06-04 16:45:00,product,low,resolved,4.4
8015599,103833,2025-04-05 14:35:00,delivery,low,resolved,7.7
8015600,108089,2025-11-20 12:07:00,product,normal,resolved,7.5
8015601,103642,2025-10-19 18:49:00,product,high,resolved,7.5
8015602,101869,2025-09-24 00:38:00,payment,low,open,
8015603,103573,2026-02-24 19:28:00,payment,normal,in_progress,
8015604,100981,2025-05-14 04:52:00,account,normal,closed,10.0
8015605,109167,2026-01-18 11:36:00,return,normal,open,
8015606,108041,2025-07-02 12:22:00,return,low,resolved,3.1
8015607,109848,2025-12-25 07:45:00,product,normal,resolved,7.5
8015608,100297,2026-06-17 20:26:00,account,normal,in_progress,
8015609,107316,2025-04-10 00:02:00,account,normal,closed,10.8
8015610,101662,2025-03-08 04:49:00,payment,normal,closed,15.2
8015611,107261,2025-01-04 09:17:00,payment,high,resolved,7.5
8015612,107104,2025-05-20 07:20:00,account,low,resolved,3.6
8015613,108115,2026-01-31 02:31:00,product,normal,closed,12.1
8015614,101761,2026-04-23 03:50:00,payment,normal,resolved,12.8
8015615,103161,2025-02-15 11:10:00,return,high,resolved,11.7
8015616,103772,2026-05-07 06:40:00,delivery,normal,resolved,11.9
8015617,102594,2025-01-04 03:49:00,delivery,normal,closed,17.1
8015618,107588,2025-09-28 16:02:00,delivery,high,closed,1.5
8015619,107036,2025-04-30 12:00:00,account,low,resolved,9.7
8015620,105718,2025-12-27 15:48:00,return,low,closed,14.5
8015621,100143,2025-10-26 08:25:00,account,low,closed,5.0
8015622,100433,2025-12-10 16:11:00,product,low,closed,17.0
8015623,102141,2025-01-22 17:06:00,account,high,resolved,23.2
8015624,106285,2025-02-28 11:10:00,delivery,normal,closed,8.0
8015625,108876,2025-08-02 02:32:00,return,high,closed,3.4
8015626,102903,2026-06-29 19:43:00,product,low,resolved,45.5
8015627,109630,2026-01-29 13:23:00,delivery,low,in_progress,
8015628,101248,2026-04-17 22:25:00,return,normal,resolved,5.5
8015629,101326,2025-12-21 16:52:00,return,normal,resolved,37.3
8015630,100629,2025-04-17 19:04:00,product,normal,resolved,9.5
8015631,102290,2026-05-23 18:39:00,product,normal,closed,9.1
8015632,103786,2026-03-13 14:48:00,payment,normal,closed,3.3
8015633,103914,2026-04-27 21:05:00,product,high,closed,14.7
8015634,101371,2025-01-08 00:19:00,payment,normal,resolved,10.3
8015635,100558,2025-08-19 19:39:00,account,low,resolved,25.5
8015636,101792,2025-03-20 20:30:00,payment,normal,resolved,3.2
8015637,100851,2025-04-30 19:18:00,product,normal,closed,27.1
8015638,105944,2026-02-15 07:25:00,account,normal,resolved,9.2
8015639,103611,2025-05-25 04:05:00,payment,low,resolved,12.0
8015640,104137,2026-06-25 09:30:00,delivery,normal,resolved,6.6
8015641,104665,2026-02-03 10:23:00,return,normal,closed,8.8
8015642,104404,2025-05-25 10:05:00,delivery,normal,closed,12.0
8015643,100321,2025-04-28 09:26:00,account,normal,in_progress,
8015644,108187,2026-02-19 15:40:00,account,normal,closed,34.6
8015645,106908,2025-07-28 19:28:00,payment,normal,resolved,16.8
8015646,100757,2026-03-27 06:20:00,payment,normal,closed,10.6
8015647,108454,2026-03-20 12:34:00,account,low,resolved,4.8
8015648,106289,2026-01-23 10:54:00,product,urgent,open,
8015649,108121,2025-11-02 15:40:00,payment,low,resolved,9.2
8015650,109956,2025-07-25 00:04:00,account,normal,closed,2.8
8015651,106312,2026-05-18 16:47:00,product,high,resolved,28.6
8015652,103407,2025-12-24 08:02:00,delivery,high,resolved,5.9
8015653,107625,2025-08-04 02:38:00,payment,high,closed,34.3
8015654,105376,2025-11-05 21:15:00,return,normal,closed,4.8
8015655,108310,2025-07-28 09:19:00,account,normal,closed,6.3
8015656,100777,2026-03-28 11:31:00,delivery,normal,resolved,4.2
8015657,108878,2026-03-08 09:41:00,product,low,resolved,16.0
8015658,100946,2026-06-13 21:09:00,account,high,resolved,21.5
8015659,102686,2026-01-12 06:35:00,delivery,low,resolved,4.2
8015660,100399,2026-04-12 20:38:00,product,urgent,open,
8015661,109539,2025-03-17 10:50:00,account,normal,resolved,17.6
8015662,109158,2025-05-26 22:46:00,product,low,in_progress,
8015663,109087,2026-05-08 07:42:00,payment,normal,closed,1.5
8015664,102555,2026-02-04 06:39:00,return,normal,resolved,12.4
8015665,109068,2025-11-21 20:08:00,account,low,closed,35.7
8015666,102173,2025-02-21 12:39:00,delivery,high,resolved,3.2
8015667,106059,2025-11-18 18:55:00,payment,normal,resolved,8.9
8015668,101806,2025-09-11 23:31:00,product,low,in_progress,
8015669,106265,2025-01-23 08:41:00,return,low,closed,5.6
8015670,101439,2026-06-12 05:26:00,delivery,low,in_progress,
8015671,101145,2025-02-25 21:52:00,account,high,closed,22.0
8015672,109177,2025-06-12 08:01:00,payment,low,closed,13.9
8015673,105473,2026-06-08 03:59:00,account,normal,resolved,15.8
8015674,106928,2025-04-27 06:21:00,product,low,resolved,8.0
8015675,104804,2025-10-18 19:03:00,product,high,closed,6.1
8015676,106234,2026-06-05 06:42:00,payment,high,resolved,25.1
8015677,105221,2025-09-21 23:45:00,payment,normal,resolved,27.5
8015678,109770,2026-01-19 20:19:00,account,normal,closed,2.5
8015679,106544,2025-12-27 19:01:00,account,normal,resolved,6.5
8015680,105504,2025-09-11 17:12:00,payment,normal,resolved,5.8
8015681,108765,2026-05-16 21:27:00,return,high,closed,6.6
8015682,108181,2025-02-15 03:07:00,delivery,normal,resolved,16.9
8015683,106887,2026-06-22 18:41:00,delivery,urgent,resolved,9.3
8015684,101428,2026-05-02 03:36:00,product,normal,resolved,7.9
8015685,102416,2025-03-05 09:18:00,return,low,resolved,25.5
8015686,109897,2026-03-26 17:02:00,account,normal,closed,7.0
8015687,100231,2025-02-19 09:37:00,account,low,resolved,6.3
8015688,106244,2026-01-25 06:53:00,account,normal,resolved,15.9
8015689,107132,2026-04-17 19:33:00,payment,high,resolved,5.1
8015690,103177,2026-03-29 15:10:00,product,normal,closed,2.5
8015691,102798,2025-11-15 17:12:00,account,normal,resolved,36.3
8015692,104956,2026-03-16 17:44:00,product,normal,closed,7.7
8015693,103108,2025-10-09 02:44:00,delivery,low,resolved,25.5
8015694,104123,2025-12-17 13:29:00,product,normal,resolved,22.1
8015695,101054,2025-10-06 00:28:00,payment,low,closed,9.0
8015696,101637,2025-08-23 03:49:00,account,normal,resolved,18.2
8015697,102468,2025-06-20 02:05:00,payment,urgent,resolved,6.3
8015698,109826,2025-08-02 05:11:00,delivery,normal,closed,2.8
8015699,103178,2026-02-08 02:38:00,return,high,resolved,7.9
8015700,108434,2025-06-27 20:54:00,account,low,closed,10.2
8015701,109598,2026-06-05 10:38:00,delivery,low,resolved,13.3
8015702,103188,2025-08-11 10:52:00,product,low,closed,8.1
8015703,101335,2025-10-02 13:18:00,return,low,resolved,3.4
8015704,109541,2026-05-08 07:44:00,delivery,normal,closed,4.5
8015705,103947,2025-01-10 08:50:00,product,low,resolved,11.9
8015706,107332,2025-05-20 00:14:00,account,normal,resolved,9.3
8015707,106116,2025-08-30 09:14:00,account,high,resolved,8.0
8015708,107720,2025-12-12 00:10:00,payment,normal,closed,12.8
8015709,103848,2025-11-20 21:31:00,payment,normal,resolved,29.0
8015710,108057,2025-05-27 23:55:00,payment,high,closed,8.9
8015711,107838,2026-06-11 21:29:00,account,normal,resolved,17.1
8015712,100936,2026-05-23 02:35:00,product,low,closed,11.6
8015713,104821,2026-06-21 22:08:00,account,low,resolved,4.9
8015714,105627,2025-08-26 18:12:00,delivery,low,closed,41.6
8015715,105843,2026-04-15 17:48:00,payment,low,resolved,14.8
8015716,100132,2025-12-05 04:22:00,product,low,open,
8015717,101746,2026-04-25 23:47:00,payment,normal,closed,27.7
8015718,102991,2025-02-02 02:22:00,return,normal,resolved,6.0
8015719,108249,2025-09-18 21:04:00,product,low,closed,10.1
8015720,106123,2025-09-02 01:00:00,delivery,high,resolved,34.5
8015721,103430,2025-02-10 03:05:00,return,low,in_progress,
8015722,107064,2026-06-02 20:41:00,payment,normal,closed,3.0
8015723,107719,2026-04-01 09:07:00,payment,high,resolved,3.1
8015724,107083,2025-11-30 13:03:00,payment,normal,closed,13.1
8015725,105916,2025-07-22 08:32:00,account,normal,closed,13.0
8015726,103043,2025-08-23 04:12:00,product,high,closed,8.3
8015727,109525,2025-06-28 06:54:00,return,normal,open,
8015728,102386,2025-08-27 19:23:00,account,high,resolved,21.5
8015729,108119,2026-06-17 09:01:00,return,normal,in_progress,
8015730,100472,2025-08-11 14:08:00,payment,normal,resolved,3.6
8015731,107019,2025-12-13 04:43:00,return,normal,closed,7.3
8015732,100695,2026-01-13 17:05:00,return,low,in_progress,
8015733,103978,2025-03-28 09:28:00,account,normal,resolved,3.4
8015734,106578,2026-03-28 04:44:00,product,low,resolved,16.3
8015735,109806,2026-01-04 17:38:00,return,low,resolved,20.1
8015736,109811,2025-02-18 07:01:00,product,low,resolved,16.8
8015737,108001,2025-01-31 13:02:00,delivery,high,closed,6.0
8015738,101856,2026-01-04 05:32:00,product,normal,closed,4.5
8015739,106720,2026-02-04 14:38:00,return,normal,resolved,8.5
8015740,109789,2025-07-30 07:16:00,delivery,normal,in_progress,
8015741,109106,2025-06-04 22:22:00,product,normal,resolved,5.0
8015742,107349,2025-06-11 19:24:00,return,low,resolved,10.6
8015743,102440,2025-06-02 18:09:00,delivery,low,closed,18.8
8015744,103556,2025-09-23 09:09:00,delivery,normal,open,
8015745,109105,2025-09-22 05:44:00,return,high,resolved,8.1
8015746,105176,2025-07-05 02:54:00,payment,normal,closed,12.9
8015747,106852,2025-12-19 21:18:00,product,urgent,closed,7.0
8015748,107462,2025-08-09 12:43:00,account,high,closed,24.0
8015749,107665,2025-08-12 03:01:00,return,low,resolved,4.7
8015750,107251,2025-01-27 19:55:00,delivery,low,resolved,16.1
8015751,108361,2025-11-10 11:46:00,return,low,in_progress,
8015752,100991,2026-02-11 20:43:00,payment,urgent,resolved,8.9
8015753,103299,2026-01-15 09:52:00,return,normal,closed,11.7
8015754,103176,2025-07-05 06:58:00,product,normal,resolved,16.8
8015755,108622,2026-01-18 12:40:00,return,low,closed,9.1
8015756,101602,2025-11-07 19:19:00,return,normal,closed,7.7
8015757,102677,2025-09-15 00:04:00,return,normal,closed,17.7
8015758,104780,2026-03-02 02:22:00,return,low,resolved,45.4
8015759,103163,2025-12-10 21:04:00,account,urgent,open,
8015760,109700,2025-09-12 13:37:00,product,normal,closed,10.6
8015761,108414,2025-04-05 01:31:00,return,normal,open,
8015762,107333,2025-10-03 19:47:00,product,urgent,resolved,15.6
8015763,104335,2025-07-13 01:52:00,account,normal,resolved,16.1
8015764,102328,2026-06-30 21:11:00,product,low,closed,4.0
8015765,102463,2026-06-09 20:05:00,account,high,closed,36.6
8015766,101229,2026-05-06 16:29:00,payment,normal,resolved,7.8
8015767,100649,2025-01-26 19:19:00,payment,normal,resolved,5.4
8015768,108216,2025-07-06 22:10:00,return,normal,resolved,9.8
8015769,103279,2026-06-25 11:13:00,return,high,closed,5.3
8015770,102549,2026-06-08 20:33:00,account,normal,resolved,5.2
8015771,108106,2025-12-19 04:20:00,return,normal,resolved,20.8
8015772,109105,2025-10-12 03:45:00,delivery,normal,closed,26.9
8015773,101178,2026-01-04 11:27:00,account,normal,resolved,2.8
8015774,105721,2025-04-29 10:18:00,product,high,resolved,42.3
8015775,108317,2026-04-21 09:35:00,product,normal,in_progress,
8015776,105969,2025-07-15 05:41:00,payment,normal,open,
8015777,102135,2025-08-04 00:38:00,payment,low,resolved,12.6
8015778,109788,2025-04-20 07:35:00,delivery,normal,resolved,3.1
8015779,102256,2026-01-02 11:26:00,delivery,low,open,
8015780,105914,2025-01-22 22:16:00,delivery,low,resolved,9.9
8015781,107197,2025-05-10 10:56:00,payment,low,closed,8.6
8015782,107295,2026-02-24 19:35:00,delivery,low,resolved,7.6
8015783,108392,2026-01-03 07:39:00,payment,normal,resolved,11.6
8015784,105635,2026-01-19 13:44:00,product,low,in_progress,
8015785,108726,2026-01-17 10:53:00,return,normal,in_progress,
8015786,106391,2025-12-10 20:26:00,payment,normal,resolved,4.0
8015787,102154,2025-03-19 05:13:00,account,normal,open,
8015788,105958,2026-04-21 21:33:00,account,high,closed,20.0
8015789,107062,2026-02-14 17:58:00,return,low,open,
8015790,104796,2025-05-10 15:44:00,account,normal,resolved,20.8
8015791,104461,2026-05-26 16:05:00,delivery,urgent,resolved,14.1
8015792,109768,2025-03-11 06:21:00,delivery,high,in_progress,
8015793,106700,2025-10-09 07:25:00,delivery,normal,closed,15.1
8015794,102478,2026-02-15 13:12:00,payment,normal,resolved,13.6
8015795,100479,2025-09-05 17:10:00,product,normal,resolved,9.1
8015796,104635,2025-08-08 13:03:00,product,low,open,
8015797,108006,2025-09-17 19:59:00,delivery,low,closed,4.3
8015798,106943,2026-02-01 12:45:00,account,normal,closed,4.4
8015799,104385,2026-05-06 09:36:00,account,normal,resolved,10.0
8015800,106114,2026-02-21 03:47:00,product,low,open,
8015801,105359,2025-08-22 05:41:00,return,urgent,resolved,54.4
8015802,106522,2025-09-13 07:47:00,payment,normal,closed,18.2
8015803,105476,2026-01-17 10:25:00,delivery,low,in_progress,
8015804,103622,2026-05-25 06:31:00,product,normal,resolved,16.1
8015805,100842,2025-08-11 07:48:00,account,normal,resolved,1.9
8015806,107610,2026-02-15 03:22:00,product,low,closed,9.1
8015807,109616,2026-04-26 21:11:00,delivery,normal,resolved,1.9
8015808,106170,2025-02-20 01:36:00,delivery,high,closed,8.7
8015809,100047,2025-04-21 03:06:00,account,normal,closed,15.8
8015810,109598,2025-06-23 23:37:00,payment,high,resolved,6.1
8015811,104797,2025-04-08 23:19:00,account,high,open,
8015812,105586,2025-05-10 16:27:00,delivery,low,resolved,10.1
8015813,102944,2025-08-16 18:46:00,return,low,closed,4.6
8015814,106209,2025-10-17 11:08:00,return,low,resolved,8.3
8015815,101026,2026-01-12 06:19:00,product,normal,resolved,6.0
8015816,106671,2025-11-19 21:45:00,delivery,low,resolved,7.1
8015817,107998,2026-03-03 03:35:00,payment,normal,closed,6.8
8015818,106418,2026-03-17 23:55:00,return,normal,resolved,7.0
8015819,109800,2026-06-27 16:34:00,delivery,normal,resolved,13.5
8015820,101857,2026-01-31 01:10:00,payment,low,in_progress,
8015821,108611,2025-06-23 07:01:00,delivery,low,resolved,9.7
8015822,100631,2025-01-05 13:23:00,account,normal,closed,4.8
8015823,101005,2025-09-07 14:47:00,delivery,normal,resolved,3.7
8015824,107772,2025-03-13 04:55:00,product,low,open,
8015825,108959,2025-06-17 15:01:00,return,normal,resolved,34.7
8015826,109974,2025-02-03 05:22:00,payment,normal,resolved,33.1
8015827,100079,2025-12-10 00:54:00,product,normal,closed,23.1
8015828,106852,2025-07-25 14:32:00,return,low,closed,8.2
8015829,107795,2025-06-11 21:14:00,return,low,resolved,3.8
